reference	n	word	strongs	morphology	tvm_code
Revelation 5:7	10	του	G3588	T-GSM	
Revelation 5:7	11	καθημενου	G2521	V-PNP-GSM	5740
Revelation 5:7	12	επι	G1909	PREP	
Revelation 5:7	13	του	G3588	T-GSM	
Revelation 5:7	14	θρονου	G2362	N-GSM	
Revelation 5:8	1	και	G2532	CONJ	
Revelation 5:8	2	οτε	G3753	ADV	
Revelation 5:8	3	ελαβεν	G2983	V-2AAI-3S	5627
Revelation 5:8	4	το	G3588	T-ASN	
Revelation 5:8	5	βιβλιον	G0975	N-ASN	
Revelation 5:8	6	τα	G3588	T-NPN	
Revelation 5:8	7	τεσσαρα	G5064	A-NPN	
Revelation 5:8	8	ζωα	G2226	N-NPN	
Revelation 5:8	9	και	G2532	CONJ	
Revelation 5:8	10	οι	G3588	T-NPM	
Revelation 5:8	11	εικοσιτεσσαρες	G1501	A-NUI	
Revelation 5:8	12	πρεσβυτεροι	G4245	A-NPM-C	
Revelation 5:8	13	επεσον	G4098	V-2AAI-3P	5627
Revelation 5:8	14	ενωπιον	G1799	PREP	
Revelation 5:8	15	του	G3588	T-GSN	
Revelation 5:8	16	αρνιου	G0721	N-GSN	
Revelation 5:8	17	εχοντες	G2192	V-PAP-NPM	5723
Revelation 5:8	18	εκαστος	G1538	A-NSM	
Revelation 5:8	19	κιθαρας	G2788	N-APF	
Revelation 5:8	20	και	G2532	CONJ	
Revelation 5:8	21	φιαλας	G5357	N-APF	
Revelation 5:8	22	χρυσας	G5552	A-APF	
Revelation 5:8	23	γεμουσας	G1073	V-PAP-APF	5723
Revelation 5:8	24	θυμιαματων	G2368	N-GPN	
Revelation 5:8	25	αι	G3739	R-NPF	
Revelation 5:8	26	εισιν	G1510	V-PAI-3P	5719
Revelation 5:8	27	αι	G3588	T-NPF	
Revelation 5:8	28	προσευχαι	G4335	N-NPF	
Revelation 5:8	29	των	G3588	T-GPM	
Revelation 5:8	30	αγιων	G0040	A-GPM	
Revelation 5:9	1	και	G2532	CONJ	
Revelation 5:9	2	αδουσιν	G0103	V-PAI-3P	5719
Revelation 5:9	3	ωδην	G5603	N-ASF	
Revelation 5:9	4	καινην	G2537	A-ASF	
Revelation 5:9	5	λεγοντες	G3004	V-PAP-NPM	5723
Revelation 5:9	6	αξιος	G0514	A-NSM	
Revelation 5:9	7	ει	G1510	V-PAI-2S	5719
Revelation 5:9	8	λαβειν	G2983	V-2AAN	5629
Revelation 5:9	9	το	G3588	T-ASN	
Revelation 5:9	10	βιβλιον	G0975	N-ASN	
Revelation 5:9	11	και	G2532	CONJ	
Revelation 5:9	12	ανοιξαι	G0455	V-AAN	5658
Revelation 5:9	13	τας	G3588	T-APF	
Revelation 5:9	14	σφραγιδας	G4973	N-APF	
Revelation 5:9	15	αυτου	G0846	P-GSN	
Revelation 5:9	16	οτι	G3754	CONJ	
Revelation 5:9	17	εσφαγης	G4969	V-2API-2S	5648
Revelation 5:9	18	και	G2532	CONJ	
Revelation 5:9	19	ηγορασας	G0059	V-AAI-2S	5656
Revelation 5:9	20	τω	G3588	T-DSM	
Revelation 5:9	21	θεω	G2316	N-DSM	
Revelation 5:9	22	ημας	G1473	P-1AP	
Revelation 5:9	23	εν	G1722	PREP	
Revelation 5:9	24	τω	G3588	T-DSN	
Revelation 5:9	25	αιματι	G0129	N-DSN	
Revelation 5:9	26	σου	G4771	P-2GS	
Revelation 5:9	27	εκ	G1537	PREP	
Revelation 5:9	28	πασης	G3956	A-GSF	
Revelation 5:9	29	φυλης	G5443	N-GSF	
Revelation 5:9	30	και	G2532	CONJ	
Revelation 5:9	31	γλωσσης	G1100	N-GSF	
Revelation 5:9	32	και	G2532	CONJ	
Revelation 5:9	33	λαου	G2992	N-GSM	
Revelation 5:9	34	και	G2532	CONJ	
Revelation 5:9	35	εθνους	G1484	N-GSN	
Revelation 5:10	1	και	G2532	CONJ	
Revelation 5:10	2	εποιησας	G4160	V-AAI-2S	5656
Revelation 5:10	3	ημας	G1473	P-1AP	
Revelation 5:10	4	τω	G3588	T-DSM	
Revelation 5:10	5	θεω	G2316	N-DSM	
Revelation 5:10	6	ημων	G1473	P-1GP	
Revelation 5:10	7	βασιλεις	G0935	N-APM	
Revelation 5:10	8	και	G2532	CONJ	
Revelation 5:10	9	ιερεις	G2409	N-APM	
Revelation 5:10	10	και	G2532	CONJ	
Revelation 5:10	11	βασιλευσομεν	G0936	V-FAI-1P	5692
Revelation 5:10	12	επι	G1909	PREP	
Revelation 5:10	13	της	G3588	T-GSF	
Revelation 5:10	14	γης	G1093	N-GSF	
Revelation 5:11	1	και	G2532	CONJ	
Revelation 5:11	2	ειδον	G3708	V-2AAI-1S	5627
Revelation 5:11	3	και	G2532	CONJ	
Revelation 5:11	4	ηκουσα	G0191	V-AAI-1S	5656
Revelation 5:11	5	φωνην	G5456	N-ASF	
Revelation 5:11	6	αγγελων	G0032	N-GPM	
Revelation 5:11	7	πολλων	G4183	A-GPM	
Revelation 5:11	8	κυκλοθεν	G2943	ADV	
Revelation 5:11	9	του	G3588	T-GSM	
Revelation 5:11	10	θρονου	G2362	N-GSM	
Revelation 5:11	11	και	G2532	CONJ	
Revelation 5:11	12	των	G3588	T-GPN	
Revelation 5:11	13	ζωων	G2226	N-GPN	
Revelation 5:11	14	και	G2532	CONJ	
Revelation 5:11	15	των	G3588	T-GPM	
Revelation 5:11	16	πρεσβυτερων	G4245	A-GPM-C	
Revelation 5:11	17	και	G2532	CONJ	
Revelation 5:11	18	ην	G1510	V-IAI-3S	5707
Revelation 5:11	19	ο	G3588	T-NSM	
Revelation 5:11	20	αριθμος	G0706	N-NSM	
Revelation 5:11	21	αυτων	G0846	P-GPM	
Revelation 5:11	22	μυριαδες	G3461	N-NPF	
Revelation 5:11	23	μυριαδων	G3461	N-GPF	
Revelation 5:11	24	και	G2532	CONJ	
Revelation 5:11	25	χιλιαδες	G5505	N-NPF	
Revelation 5:11	26	χιλιαδων	G5505	N-GPF	
Revelation 5:12	1	λεγοντες	G3004	V-PAP-NPM	5723
Revelation 5:12	2	φωνη	G5456	N-DSF	
Revelation 5:12	3	μεγαλη	G3173	A-DSF	
Revelation 5:12	4	αξιον	G0514	A-NSN	
Revelation 5:12	5	εστιν	G1510	V-PAI-3S	5719
Revelation 5:12	6	το	G3588	T-NSN	
Revelation 5:12	7	αρνιον	G0721	N-NSN	
Revelation 5:12	8	το	G3588	T-NSN	
Revelation 5:12	9	εσφαγμενον	G4969	V-RPP-NSN	5772
Revelation 5:12	10	λαβειν	G2983	V-2AAN	5629
Revelation 5:12	11	την	G3588	T-ASF	
Revelation 5:12	12	δυναμιν	G1411	N-ASF	
Revelation 5:12	13	και	G2532	CONJ	
Revelation 5:12	14	πλουτον	G4149	N-ASM	
Revelation 5:12	15	και	G2532	CONJ	
Revelation 5:12	16	σοφιαν	G4678	N-ASF	
Revelation 5:12	17	και	G2532	CONJ	
Revelation 5:12	18	ισχυν	G2479	N-ASF	
Revelation 5:12	19	και	G2532	CONJ	
Revelation 5:12	20	τιμην	G5092	N-ASF	
Revelation 5:12	21	και	G2532	CONJ	
Revelation 5:12	22	δοξαν	G1391	N-ASF	
Revelation 5:12	23	και	G2532	CONJ	
Revelation 5:12	24	ευλογιαν	G2129	N-ASF	
Revelation 5:13	1	και	G2532	CONJ	
Revelation 5:13	2	παν	G3956	A-ASN	
Revelation 5:13	3	κτισμα	G2938	N-ASN	
Revelation 5:13	4	ο	G3739	R-NSN	
Revelation 5:13	5	εστιν	G1510	V-PAI-3S	5719
Revelation 5:13	6	εν	G1722	PREP	
Revelation 5:13	7	τω	G3588	T-DSM	
Revelation 5:13	8	ουρανω	G3772	N-DSM	
Revelation 5:13	9	και	G2532	CONJ	
Revelation 5:13	10	εν	G1722	PREP	
Revelation 5:13	11	τη	G3588	T-DSF	
Revelation 5:13	12	γη	G1093	N-DSF	
Revelation 5:13	13	και	G2532	CONJ	
Revelation 5:13	14	υποκατω	G5270	ADV	
Revelation 5:13	15	της	G3588	T-GSF	
Revelation 5:13	16	γης	G1093	N-GSF	
Revelation 5:13	17	και	G2532	CONJ	
Revelation 5:13	18	επι	G1909	PREP	
Revelation 5:13	19	της	G3588	T-GSF	
Revelation 5:13	20	θαλασσης	G2281	N-GSF	
Revelation 5:13	21	α	G3739	R-APN	
Revelation 5:13	22	εστιν	G1510	V-PAI-3S	5719
Revelation 5:13	23	και	G2532	CONJ	
Revelation 5:13	24	τα	G3588	T-APN	
Revelation 5:13	25	εν	G1722	PREP	
Revelation 5:13	26	αυτοις	G0846	P-DPN	
Revelation 5:13	27	παντα	G3956	A-APN	
Revelation 5:13	28	ηκουσα	G0191	V-AAI-1S	5656
Revelation 5:13	29	λεγοντας	G3004	V-PAP-APM	5723
Revelation 5:13	30	τω	G3588	T-DSM	
Revelation 5:13	31	καθημενω	G2521	V-PNP-DSM	5740
Revelation 5:13	32	επι	G1909	PREP	
Revelation 5:13	33	του	G3588	T-GSM	
Revelation 5:13	34	θρονου	G2362	N-GSM	
Revelation 5:13	35	και	G2532	CONJ	
Revelation 5:13	36	τω	G3588	T-DSN	
Revelation 5:13	37	αρνιω	G0721	N-DSN	
Revelation 5:13	38	η	G3588	T-NSF	
Revelation 5:13	39	ευλογια	G2129	N-NSF	
Revelation 5:13	40	και	G2532	CONJ	
Revelation 5:13	41	η	G3588	T-NSF	
Revelation 5:13	42	τιμη	G5092	N-NSF	
Revelation 5:13	43	και	G2532	CONJ	
Revelation 5:13	44	η	G3588	T-NSF	
Revelation 5:13	45	δοξα	G1391	N-NSF	
Revelation 5:13	46	και	G2532	CONJ	
Revelation 5:13	47	το	G3588	T-NSN	
Revelation 5:13	48	κρατος	G2904	N-NSN	
Revelation 5:13	49	εις	G1519	PREP	
Revelation 5:13	50	τους	G3588	T-APM	
Revelation 5:13	51	αιωνας	G0165	N-APM	
Revelation 5:13	52	των	G3588	T-GPM	
Revelation 5:13	53	αιωνων	G0165	N-GPM	
Revelation 5:14	1	και	G2532	CONJ	
Revelation 5:14	2	τα	G3588	T-NPN	
Revelation 5:14	3	τεσσαρα	G5064	A-NPN	
Revelation 5:14	4	ζωα	G2226	N-NPN	
Revelation 5:14	5	ελεγον	G3004	V-IAI-3P	5707
Revelation 5:14	6	αμην	G0281	HEB	
Revelation 5:14	7	και	G2532	CONJ	
Revelation 5:14	8	οι	G3588	T-NPM	
Revelation 5:14	9	εικοσιτεσσαρες	G1501	A-NUI	
Revelation 5:14	10	πρεσβυτεροι	G4245	A-NPM-C	
Revelation 5:14	11	επεσαν	G4098	V-2AAI-3P	5627
Revelation 5:14	12	και	G2532	CONJ	
Revelation 5:14	13	προσεκυνησαν	G4352	V-AAI-3P	5656
Revelation 5:14	14	ζωντι	G2198	V-PAP-DSM	5723
Revelation 5:14	15	εις	G1519	PREP	
Revelation 5:14	16	τους	G3588	T-APM	
Revelation 5:14	17	αιωνας	G0165	N-APM	
Revelation 5:14	18	των	G3588	T-GPM	
Revelation 5:14	19	αιωνων	G0165	N-GPM	
Revelation 6:1	1	και	G2532	CONJ	
Revelation 6:1	2	ειδον	G3708	V-2AAI-1S	5627
Revelation 6:1	3	οτε	G3753	ADV	
Revelation 6:1	4	ηνοιξεν	G0455	V-AAI-3S	5656
Revelation 6:1	5	το	G3588	T-NSN	
Revelation 6:1	6	αρνιον	G0721	N-NSN	
Revelation 6:1	7	μιαν	G1520	A-ASF	
Revelation 6:1	8	εκ	G1537	PREP	
Revelation 6:1	9	των	G3588	T-GPF	
Revelation 6:1	10	σφραγιδων	G4973	N-GPF	
Revelation 6:1	11	και	G2532	CONJ	
Revelation 6:1	12	ηκουσα	G0191	V-AAI-1S	5656
Revelation 6:1	13	ενος	G1520	A-GSN	
Revelation 6:1	14	εκ	G1537	PREP	
Revelation 6:1	15	των	G3588	T-GPN	
Revelation 6:1	16	τεσσαρων	G5064	A-GPN	
Revelation 6:1	17	ζωων	G2226	N-GPN	
Revelation 6:1	18	λεγοντος	G3004	V-PAP-GSN	5723
Revelation 6:1	19	ως	G5613	ADV	
Revelation 6:1	20	φωνης	G5456	N-GSF	
Revelation 6:1	21	βροντης	G1027	N-GSF	
Revelation 6:1	22	ερχου	G2064	V-PNM-2S	5737
Revelation 6:1	23	και	G2532	CONJ	
Revelation 6:1	24	βλεπε	G0991	V-PAM-2S	5720
Revelation 6:2	1	και	G2532	CONJ	
Revelation 6:2	2	ειδον	G3708	V-2AAI-1S	5627
Revelation 6:2	3	και	G2532	CONJ	
Revelation 6:2	4	ιδου	G3708	V-2AMM-2S	5640
Revelation 6:2	5	ιππος	G2462	N-NSM	
Revelation 6:2	6	λευκος	G3022	A-NSM	
Revelation 6:2	7	και	G2532	CONJ	
Revelation 6:2	8	ο	G3588	T-NSM	
Revelation 6:2	9	καθημενος	G2521	V-PNP-NSM	5740
Revelation 6:2	10	επ	G1909	PREP	
Revelation 6:2	11	αυτω	G0846	P-DSM	
Revelation 6:2	12	εχων	G2192	V-PAP-NSM	5723
Revelation 6:2	13	τοξον	G5115	N-ASN	
Revelation 6:2	14	και	G2532	CONJ	
Revelation 6:2	15	εδοθη	G1325	V-API-3S	5681
Revelation 6:2	16	αυτω	G0846	P-DSM	
Revelation 6:2	17	στεφανος	G4735	N-NSM	
Revelation 6:2	18	και	G2532	CONJ	
Revelation 6:2	19	εξηλθεν	G1831	V-2AAI-3S	5627
Revelation 6:2	20	νικων	G3528	V-PAP-NSM	5723
Revelation 6:2	21	και	G2532	CONJ	
Revelation 6:2	22	ινα	G2443	CONJ	
Revelation 6:2	23	νικηση	G3528	V-AAS-3S	5661
Revelation 6:3	1	και	G2532	CONJ	
Revelation 6:3	2	οτε	G3753	ADV	
Revelation 6:3	3	ηνοιξεν	G0455	V-AAI-3S	5656
Revelation 6:3	4	την	G3588	T-ASF	
Revelation 6:3	5	δευτεραν	G1208	A-ASF	
Revelation 6:3	6	σφραγιδα	G4973	N-ASF	
Revelation 6:3	7	ηκουσα	G0191	V-AAI-1S	5656
Revelation 6:3	8	του	G3588	T-GSN	
Revelation 6:3	9	δευτερου	G1208	A-GSN	
Revelation 6:3	10	ζωου	G2226	N-GSN	
Revelation 6:3	11	λεγοντος	G3004	V-PAP-GSN	5723
Revelation 6:3	12	ερχου	G2064	V-PNM-2S	5737
Revelation 6:3	13	και	G2532	CONJ	
Revelation 6:3	14	βλεπε	G0991	V-PAM-2S	5720
Revelation 6:4	1	και	G2532	CONJ	
Revelation 6:4	2	εξηλθεν	G1831	V-2AAI-3S	5627
Revelation 6:4	3	αλλος	G0243	A-NSM	
Revelation 6:4	4	ιππος	G2462	N-NSM	
Revelation 6:4	5	πυρρος	G4450	A-NSM	
Revelation 6:4	6	και	G2532	CONJ	
Revelation 6:4	7	τω	G3588	T-DSM	
Revelation 6:4	8	καθημενω	G2521	V-PNP-DSM	5740
Revelation 6:4	9	επ	G1909	PREP	
Revelation 6:4	10	αυτω	G0846	P-DSM	
Revelation 6:4	11	εδοθη	G1325	V-API-3S	5681
Revelation 6:4	12	αυτω	G0846	P-DSM	
Revelation 6:4	13	λαβειν	G2983	V-2AAN	5629
Revelation 6:4	14	την	G3588	T-ASF	
Revelation 6:4	15	ειρηνην	G1515	N-ASF	
Revelation 6:4	16	απο	G0575	PREP	
Revelation 6:4	17	της	G3588	T-GSF	
Revelation 6:4	18	γης	G1093	N-GSF	
Revelation 6:4	19	και	G2532	CONJ	
Revelation 6:4	20	ινα	G2443	CONJ	
Revelation 6:4	21	αλληλους	G0240	C-APM	
Revelation 6:4	22	σφαξωσιν	G4969	V-AAS-3P	5661
Revelation 6:4	23	και	G2532	CONJ	
Revelation 6:4	24	εδοθη	G1325	V-API-3S	5681
Revelation 6:4	25	αυτω	G0846	P-DSM	
Revelation 6:4	26	μαχαιρα	G3162	N-NSF	
Revelation 6:4	27	μεγαλη	G3173	A-NSF	
Revelation 6:5	1	και	G2532	CONJ	
Revelation 6:5	2	οτε	G3753	ADV	
Revelation 6:5	3	ηνοιξεν	G0455	V-AAI-3S	5656
Revelation 6:5	4	την	G3588	T-ASF	
Revelation 6:5	5	τριτην	G5154	A-ASF	
Revelation 6:5	6	σφραγιδα	G4973	N-ASF	
Revelation 6:5	7	ηκουσα	G0191	V-AAI-1S	5656
Revelation 6:5	8	του	G3588	T-GSN	
Revelation 6:5	9	τριτου	G5154	A-GSN	
Revelation 6:5	10	ζωου	G2226	N-GSN	
Revelation 6:5	11	λεγοντος	G3004	V-PAP-GSN	5723
Revelation 6:5	12	ερχου	G2064	V-PNM-2S	5737
Revelation 6:5	13	και	G2532	CONJ	
Revelation 6:5	14	βλεπε	G0991	V-PAM-2S	5720
Revelation 6:5	15	και	G2532	CONJ	
Revelation 6:5	16	ειδον	G3708	V-2AAI-1S	5627
Revelation 6:5	17	και	G2532	CONJ	
Revelation 6:5	18	ιδου	G3708	V-2AMM-2S	5640
Revelation 6:5	19	ιππος	G2462	N-NSM	
Revelation 6:5	20	μελας	G3189	A-NSM	
Revelation 6:5	21	και	G2532	CONJ	
Revelation 6:5	22	ο	G3588	T-NSM	
Revelation 6:5	23	καθημενος	G2521	V-PNP-NSM	5740
Revelation 6:5	24	επ	G1909	PREP	
Revelation 6:5	25	αυτω	G0846	P-DSM	
Revelation 6:5	26	εχων	G2192	V-PAP-NSM	5723
Revelation 6:5	27	ζυγον	G2218	N-ASM	
Revelation 6:5	28	εν	G1722	PREP	
Revelation 6:5	29	τη	G3588	T-DSF	
Revelation 6:5	30	χειρι	G5495	N-DSF	
Revelation 6:5	31	αυτου	G0846	P-GSM	
Revelation 6:6	1	και	G2532	CONJ	
Revelation 6:6	2	ηκουσα	G0191	V-AAI-1S	5656
Revelation 6:6	3	φωνην	G5456	N-ASF	
Revelation 6:6	4	εν	G1722	PREP	
Revelation 6:6	5	μεσω	G3319	A-DSN	
Revelation 6:6	6	των	G3588	T-GPN	
Revelation 6:6	7	τεσσαρων	G5064	A-GPN	
Revelation 6:6	8	ζωων	G2226	N-GPN	
Revelation 6:6	9	λεγουσαν	G3004	V-PAP-ASF	5723
Revelation 6:6	10	χοινιξ	G5518	N-NSF	
Revelation 6:6	11	σιτου	G4621	N-GSM	
Revelation 6:6	12	δηναριου	G1220	N-GSN	
Revelation 6:6	13	και	G2532	CONJ	
Revelation 6:6	14	τρεις	G5140	A-NPF	
Revelation 6:6	15	χοινικες	G5518	N-NPF	
Revelation 6:6	16	κριθης	G2915	N-GSF	
Revelation 6:6	17	δηναριου	G1220	N-GSN	
Revelation 6:6	18	και	G2532	CONJ	
Revelation 6:6	19	το	G3588	T-ASN	
Revelation 6:6	20	ελαιον	G1637	N-ASN	
Revelation 6:6	21	και	G2532	CONJ	
Revelation 6:6	22	τον	G3588	T-ASM	
Revelation 6:6	23	οινον	G3631	N-ASM	
Revelation 6:6	24	μη	G3361	PRT-N	
Revelation 6:6	25	αδικησης	G0091	V-AAS-2S	5661
Revelation 6:7	1	και	G2532	CONJ	
Revelation 6:7	2	οτε	G3753	ADV	
Revelation 6:7	3	ηνοιξεν	G0455	V-AAI-3S	5656
Revelation 6:7	4	την	G3588	T-ASF	
Revelation 6:7	5	σφραγιδα	G4973	N-ASF	
Revelation 6:7	6	την	G3588	T-ASF	
Revelation 6:7	7	τεταρτην	G5067	A-ASF	
Revelation 6:7	8	ηκουσα	G0191	V-AAI-1S	5656
Revelation 6:7	9	φωνην	G5456	N-ASF	
Revelation 6:7	10	του	G3588	T-GSN	
Revelation 6:7	11	τεταρτου	G5067	A-GSN	
Revelation 6:7	12	ζωου	G2226	N-GSN	
Revelation 6:7	13	λεγουσαν	G3004	V-PAP-ASF	5723
Revelation 6:7	14	ερχου	G2064	V-PNM-2S	5737
Revelation 6:7	15	και	G2532	CONJ	
Revelation 6:7	16	βλεπε	G0991	V-PAM-2S	5720
Revelation 6:8	1	και	G2532	CONJ	
Revelation 6:8	2	ειδον	G3708	V-2AAI-1S	5627
Revelation 6:8	3	και	G2532	CONJ	
Revelation 6:8	4	ιδου	G3708	V-2AMM-2S	5640
Revelation 6:8	5	ιππος	G2462	N-NSM	
Revelation 6:8	6	χλωρος	G5515	A-NSM	
Revelation 6:8	7	και	G2532	CONJ	
Revelation 6:8	8	ο	G3588	T-NSM	
Revelation 6:8	9	καθημενος	G2521	V-PNP-NSM	5740
Revelation 6:8	10	επανω	G1883	ADV	
Revelation 6:8	11	αυτου	G0846	P-GSM	
Revelation 6:8	12	ονομα	G3686	N-NSN	
Revelation 6:8	13	αυτω	G0846	P-DSM	
Revelation 6:8	14	ο	G3588	T-NSM	
Revelation 6:8	15	θανατος	G2288	N-NSM	
Revelation 6:8	16	και	G2532	CONJ	
Revelation 6:8	17	ο	G3588	T-NSM	
Revelation 6:8	18	αδης	G0086	N-NSM	
Revelation 6:8	19	ακολουθει	G0190	V-PAI-3S	5719
Revelation 6:8	20	μετ	G3326	PREP	
Revelation 6:8	21	αυτου	G0846	P-GSM	
Revelation 6:8	22	και	G2532	CONJ	
Revelation 6:8	23	εδοθη	G1325	V-API-3S	5681
Revelation 6:8	24	αυτοις	G0846	P-DPM	
Revelation 6:8	25	εξουσια	G1849	N-NSF	
Revelation 6:8	26	αποκτειναι	G0615	V-AAN	5658
Revelation 6:8	27	επι	G1909	PREP	
Revelation 6:8	28	το	G3588	T-ASN	
Revelation 6:8	29	τεταρτον	G5067	A-ASN	
Revelation 6:8	30	της	G3588	T-GSF	
Revelation 6:8	31	γης	G1093	N-GSF	
Revelation 6:8	32	εν	G1722	PREP	
Revelation 6:8	33	ρομφαια	G4501	N-DSF	
Revelation 6:8	34	και	G2532	CONJ	
Revelation 6:8	35	εν	G1722	PREP	
Revelation 6:8	36	λιμω	G3042	N-DSM	
Revelation 6:8	37	και	G2532	CONJ	
Revelation 6:8	38	εν	G1722	PREP	
Revelation 6:8	39	θανατω	G2288	N-DSM	
Revelation 6:8	40	και	G2532	CONJ	
Revelation 6:8	41	υπο	G5259	PREP	
Revelation 6:8	42	των	G3588	T-GPN	
Revelation 6:8	43	θηριων	G2342	N-GPN	
Revelation 6:8	44	της	G3588	T-GSF	
Revelation 6:8	45	γης	G1093	N-GSF	
Revelation 6:9	1	και	G2532	CONJ	
Revelation 6:9	2	οτε	G3753	ADV	
Revelation 6:9	3	ηνοιξεν	G0455	V-AAI-3S	5656
Revelation 6:9	4	την	G3588	T-ASF	
Revelation 6:9	5	πεμπτην	G3991	A-ASF	
Revelation 6:9	6	σφραγιδα	G4973	N-ASF	
Revelation 6:9	7	ειδον	G3708	V-2AAI-1S	5627
Revelation 6:9	8	υποκατω	G5270	ADV	
Revelation 6:9	9	του	G3588	T-GSN	
Revelation 6:9	10	θυσιαστηριου	G2379	N-GSN	
Revelation 6:9	11	τας	G3588	T-APF	
Revelation 6:9	12	ψυχας	G5590	N-APF	
Revelation 6:9	13	των	G3588	T-GPM	
Revelation 6:9	14	εσφαγμενων	G4969	V-RPP-GPM	5772
Revelation 6:9	15	δια	G1223	PREP	
Revelation 6:9	16	τον	G3588	T-ASM	
Revelation 6:9	17	λογον	G3056	N-ASM	
Revelation 6:9	18	του	G3588	T-GSM	
Revelation 6:9	19	θεου	G2316	N-GSM	
Revelation 6:9	20	και	G2532	CONJ	
Revelation 6:9	21	δια	G1223	PREP	
Revelation 6:9	22	την	G3588	T-ASF	
Revelation 6:9	23	μαρτυριαν	G3141	N-ASF	
Revelation 6:9	24	ην	G3739	R-ASF	
Revelation 6:9	25	ειχον	G2192	V-IAI-3P	5707
Revelation 6:10	1	και	G2532	CONJ	
Revelation 6:10	2	εκραζον	G2896	V-IAI-3P	5707
Revelation 6:10	3	φωνη	G5456	N-DSF	
Revelation 6:10	4	μεγαλη	G3173	A-DSF	
Revelation 6:10	5	λεγοντες	G3004	V-PAP-NPM	5723
Revelation 6:10	6	εως	G2193	ADV	
Revelation 6:10	7	ποτε	G4219	PRT-I	
Revelation 6:10	8	ο	G3588	T-NSM	
Revelation 6:10	9	δεσποτης	G1203	N-NSM	
Revelation 6:10	10	ο	G3588	T-NSM	
Revelation 6:10	11	αγιος	G0040	A-NSM	
Revelation 6:10	12	και	G2532	CONJ	
Revelation 6:10	13	ο	G3588	T-NSM	
Revelation 6:10	14	αληθινος	G0228	A-NSM	
Revelation 6:10	15	ου	G3756	PRT-N	
Revelation 6:10	16	κρινεις	G2919	V-PAI-2S	5719
Revelation 6:10	17	και	G2532	CONJ	
Revelation 6:10	18	εκδικεις	G1556	V-PAI-2S	5719
Revelation 6:10	19	το	G3588	T-ASN	
Revelation 6:10	20	αιμα	G0129	N-ASN	
Revelation 6:10	21	ημων	G1473	P-1GP	
Revelation 6:10	22	απο	G0575	PREP	
Revelation 6:10	23	των	G3588	T-GPM	
Revelation 6:10	24	κατοικουντων	G2730	V-PAP-GPM	5723
Revelation 6:10	25	επι	G1909	PREP	
Revelation 6:10	26	της	G3588	T-GSF	
Revelation 6:10	27	γης	G1093	N-GSF	
Revelation 6:11	1	και	G2532	CONJ	
Revelation 6:11	2	εδοθησαν	G1325	V-API-3P	5681
Revelation 6:11	3	εκαστοις	G1538	A-DPM	
Revelation 6:11	4	στολαι	G4749	N-NPF	
Revelation 6:11	5	λευκαι	G3022	A-NPF	
Revelation 6:11	6	και	G2532	CONJ	
Revelation 6:11	7	ερρεθη	G2046	V-API-3S	5681
Revelation 6:11	8	αυτοις	G0846	P-DPM	
Revelation 6:11	9	ινα	G2443	CONJ	
Revelation 6:11	10	αναπαυσωνται	G0373	V-AMS-3P	5672
Revelation 6:11	11	ετι	G2089	ADV	
Revelation 6:11	12	χρονον	G5550	N-ASM	
Revelation 6:11	13	μικρον	G3398	A-ASM	
Revelation 6:11	14	εως	G2193	ADV	
Revelation 6:11	15	ου	G3739	R-GSM	
Revelation 6:11	16	πληρωσονται	G4137	V-FDI-3P	5695
Revelation 6:11	17	και	G2532	CONJ	
Revelation 6:11	18	οι	G3588	T-NPM	
Revelation 6:11	19	συνδουλοι	G4889	N-NPM	
Revelation 6:11	20	αυτων	G0846	P-GPM	
Revelation 6:11	21	και	G2532	CONJ	
Revelation 6:11	22	οι	G3588	T-NPM	
Revelation 6:11	23	αδελφοι	G0080	N-NPM	
Revelation 6:11	24	αυτων	G0846	P-GPM	
Revelation 6:11	25	οι	G3588	T-NPM	
Revelation 6:11	26	μελλοντες	G3195	V-PAP-NPM	5723
Revelation 6:11	27	αποκτεινεσθαι	G0615	V-PPN	5745
Revelation 6:11	28	ως	G5613	ADV	
Revelation 6:11	29	και	G2532	CONJ	
Revelation 6:11	30	αυτοι	G0846	P-NPM	
Revelation 6:12	1	και	G2532	CONJ	
Revelation 6:12	2	ειδον	G3708	V-2AAI-1S	5627
Revelation 6:12	3	οτε	G3753	ADV	
Revelation 6:12	4	ηνοιξεν	G0455	V-AAI-3S	5656
Revelation 6:12	5	την	G3588	T-ASF	
Revelation 6:12	6	σφραγιδα	G4973	N-ASF	
Revelation 6:12	7	την	G3588	T-ASF	
Revelation 6:12	8	εκτην	G1623	A-ASF	
Revelation 6:12	9	και	G2532	CONJ	
Revelation 6:12	10	ιδου	G3708	V-2AMM-2S	5640
Revelation 6:12	11	σεισμος	G4578	N-NSM	
Revelation 6:12	12	μεγας	G3173	A-NSM	
Revelation 6:12	13	εγενετο	G1096	V-2ADI-3S	5633
Revelation 6:12	14	και	G2532	CONJ	
Revelation 6:12	15	ο	G3588	T-NSM	
Revelation 6:12	16	ηλιος	G2246	N-NSM	
Revelation 6:12	17	εγενετο	G1096	V-2ADI-3S	5633
Revelation 6:12	18	μελας	G3189	A-NSM	
Revelation 6:12	19	ως	G5613	ADV	
Revelation 6:12	20	σακκος	G4526	N-NSM	
Revelation 6:12	21	τριχινος	G5155	A-NSM	
Revelation 6:12	22	και	G2532	CONJ	
